z/D,Tb,hb,Reb,Ub,tau_w,Cf,Tw,Nub,G,p
0.0124999999999995,342.05,474090.0,5401.35706050429,0.3073,0.0778332563598326,0.0376095905356085,329.920735983264,178.021498118788,53.875836,8
0.6625,341.169024903961,472608.049807922,5401.35706050429,0.30487857385137,0.105948794166667,0.0516018270411488,308.14019375,65.2336275410028,53.875836,8
1.3125,340.297927019472,471107.236025962,5401.08631578948,0.302413697088928,0.128906000833333,0.0632947432139915,306.2796,63.1839344552769,53.875836,8
1.9625,339.436861638295,469622.482184393,5400.27424447452,0.299980961069376,0.151385971666667,0.0749355510448361,304.431874583333,61.2479178272023,53.875836,8
2.6125,338.585985401645,468131.31386886,5399.19186250439,0.297543640212754,0.16941124375,0.0845449211982086,302.9266625,59.9584588746671,53.875836,8
3.2625,337.745456595438,466642.427659063,5397.79854326132,0.295100796429441,0.183339355416667,0.0922531668115639,301.786237083333,59.2841056443093,53.875836,8
3.9125,336.915430503603,465158.576259006,5395.67711567351,0.292661676266022,0.19479591125,0.0988348132115294,300.857230833333,58.9374379632625,53.875836,8
4.5625,336.096065536619,463663.442561032,5393.48106174503,0.2902085411558,0.204838875416667,0.104808898695481,300.053402916667,58.7652024057581,53.875836,8
5.2125,335.287515711747,462173.35428233,5390.54840162089,0.28778165545577,0.213938233333333,0.110387847104738,299.333493333333,58.7029447649403,53.875836,8
5.8625,334.48993789137,460683.229818949,5387.31423428829,0.285333956026999,0.22237877875,0.11572730720513,298.668464583333,58.6999126376342,53.875836,8
6.5125,333.703474566407,459188.686416017,5383.54594054459,0.282899939021063,0.230353872083333,0.120908999572872,298.045262916667,58.7340332861575,53.875836,8
7.1625,332.928275235853,457703.792059756,5379.31984613925,0.28046277736393,0.237950189583333,0.125981504201205,297.454472916667,58.7934197185627,53.875836,8
7.8125,332.16448921007,456216.223025175,5374.61048895311,0.278030757084593,0.24536409625,0.131043093210773,296.883054583333,58.8540211831121,53.875836,8
8.4625,331.412260905753,454720.652264383,5369.49191457621,0.275589285136577,0.252545545,0.136073435045066,296.334695833333,58.9195329506374,53.875836,8
9.1125,330.671740364036,453232.900606727,5363.73055709387,0.273167301227469,0.25951483375,0.141068302255694,295.806076666667,58.9897647149375,53.875836,8
9.7625,329.943047295554,451738.412159256,5357.51940922664,0.270713927699209,0.266323315,0.146081275686298,295.295718333333,59.0537255760555,53.875836,8
10.4125,329.226329322694,450252.658645388,5350.98579416964,0.268296147125711,0.27302731125,0.151108056876084,294.800615833333,59.1153865967822,53.875836,8
11.0625,328.521714495473,448763.428990946,5343.77987483701,0.26587419897464,0.279634164583333,0.15617445568006,294.318772083333,59.1651308525461,53.875836,8
11.7125,327.829323872137,447275.539786895,5335.90820924677,0.263440900315995,0.286127726666667,0.16127710058848,293.85058625,59.202041092291,53.875836,8
12.3625,327.149276001986,445778.552003972,5327.37780248039,0.261011554990985,0.292496159583333,0.166401178979329,293.396465833333,59.2290124929127,53.875836,8
13.0125,326.481691059573,444293.382119146,5318.64843907782,0.258597197616327,0.29876273125,0.171553100541151,292.954274583333,59.2433769435858,53.875836,8
