r/R,UzMean,Tmean,RSS,THFr,TKE,Pk,Bk
1,0.00716552916666666,286.0215,0.000000093637875,0.0106126458333333,0.0000523973541666667,0.00043101,0.0193685833333333
0.996666666666667,0.0117371491287879,286.381537878788,0.00000028937259469697,0.0659122107121212,0.000180626321969697,0.001283605,0.0324848446969697
0.993333333333333,0.0272284443965517,287.435193965517,0.00000114242655172414,0.313150306465517,0.000831047543103448,0.00484133275862069,0.0820054137931035
0.99,0.042086025862069,288.511978448276,0.00000226737310344828,0.72384920474138,0.00201982844827586,0.00895916336206896,0.138855176724138
0.986666666666667,0.0565196209821429,289.620758928572,0.00000321748683035714,1.15990692946429,0.00378384866071429,0.0114334281160714,0.206881875
0.983333333333333,0.0709418771551724,290.794125,0.00000336430970258621,1.32117279,0.00621867327586207,0.00953516276293104,0.291522112068966
0.98,0.0853075353448276,292.042043103448,0.00000176388702586207,0.565882168103448,0.0094169176724138,-0.000192363215517241,0.401055086206897
0.976666666666667,0.0977944360294117,293.201022058823,-0.000000782313639705882,-0.697297176470588,0.0123476639705882,-0.0132593080882353,0.49329375
0.973333333333333,0.105218594565217,293.890244565217,-0.00000596358947826087,-4.17171222282608,0.0153897826086957,-0.03463965375,0.622926521739131
0.97,0.117255709259259,295.144328703704,-0.000016539954212963,-11.444955762037,0.0199832268518519,-0.07475609375,0.801141481481482
0.966666666666667,0.129481768518519,296.535037037037,-0.0000349021127314815,-26.0281841666667,0.0255766481481482,-0.136588828703704,1.0541762037037
0.963333333333333,0.140561921875,297.783828125,-0.00005216444921875,-41.61445234375,0.029940453125,-0.1888608359375,1.28155078125
0.96,0.146475239130435,298.618782608696,-0.0000796648695652174,-67.9433315217392,0.0352349891304348,-0.26678975,1.64281956521739
0.956666666666667,0.156058645833333,300.002057291667,-0.000124669833333333,-117.044088541667,0.0413710625,-0.379216927083333,2.18174791666667
0.953333333333333,0.1660343125,301.29575,-0.00016553340625,-175.380828125,0.045620375,-0.46658328125,2.734884375
0.95,0.171593072115385,302.358740384615,-0.000238326168269231,-289.537451923077,0.0521433846153846,-0.621374182692308,3.83976298076923
0.9450,0.181457891666667,304.066945833333,-0.000376475416666667,-604.904083333333,0.0570821916666667,-0.884173666666667,6.31885708333333
0.94,0.191102538793104,305.705030172414,-0.000581693318965517,-1316.81948275862,0.0580898663793103,-1.24290237068965,10.617725862069
0.9350,0.199876232142857,307.125352678572,-0.000806237232142857,-2338.82053571428,0.0546637098214286,-1.55696084821429,14.0039553571429
0.93,0.208930987068966,308.496818965517,-0.000979670603448276,-3113.78275862069,0.0499302543103448,-1.66001913793104,13.8059767241379
0.9250,0.217721543478261,309.880940217392,-0.00104262320652174,-3262.83804347826,0.0453132336956522,-1.54183135869565,11.2832152173913
0.92,0.2242755,311.076947916667,-0.00106381848958333,-3124.93489583333,0.04304265625,-1.399045625,9.30763125
0.9150,0.22980348,312.40667,-0.0010941567,-2943.2930,0.04115042,-1.2557301,7.4176475
0.91,0.235756048076923,313.875081730769,-0.00114083235576923,-2715.11971153846,0.0397040144230769,-1.12525961538462,5.88553653846154
0.9050,0.241196923076923,315.396995192308,-0.00121392283653846,-2524.33365384615,0.0389371634615385,-1.009035,4.8217625
0.9,0.247069356060606,317.09218560606,-0.00131179046875,-2379.33046875,0.0385614140625,-0.886657109375,4.043278515625
