r/R,UzMean,Tmean,RSS,THFr,TKE,Pk,Bk
1,0.00477277979166667,299.996583333333,-0.000000228328541666667,-0.349001895833333,0.0000699725416666667,-0.000747649166666667,0.044788875
0.996666666666667,0.0080094425,300.464693181818,0.000000415508609848485,-2.79586726515151,0.000244023734848485,0.00119813541666667,0.0747340454545455
0.993333333333333,0.0186115948275862,301.803245689655,0.00000824837672413793,-18.4310159913793,0.00109533400862069,0.0244234689655172,0.167402827586207
0.99,0.0287062801724138,303.141168103448,0.0000393645560344828,-72.577655,0.00260497198275862,0.11404275,0.189841192241379
0.986666666666667,0.0386994008928572,304.489142857143,0.000115191276785714,-247.074669642857,0.00486167767857143,0.3295109375,-0.134963654910714
0.983333333333333,0.0490476405172414,305.799702586207,0.000270390517241379,-728.89577586207,0.00830186853448276,0.784366939655173,-1.43279318448276
0.98,0.0602853021551724,307.107560344828,0.000569708577586207,-1598.53168103448,0.0141156456896552,1.73175607758621,-4.01815603448276
0.976666666666667,0.0687964632352941,308.296779411765,0.000993329852941177,-2410.37058823529,0.0220678161764706,3.20989926470588,-6.5003955882353
0.973333333333333,0.0780385168478261,309.058461956522,0.00135149222826087,-2939.99619565217,0.0284126793478261,4.44462445652174,-7.81798315217391
0.97,0.0903966324074074,310.531333333333,0.0021453837962963,-3557.95740740741,0.0416753148148148,7.32954583333333,-9.30305925925926
0.966666666666667,0.105091041203704,312.219194444445,0.00319601666666667,-3933.3162037037,0.0573581712962963,11.0362912037037,-9.73086064814815
0.963333333333333,0.1133245546875,313.7424921875,0.00426956953125,-4131.26328125,0.07146759375,14.64337734375,-9.71888671875
0.96,0.124185957065217,314.682576086957,0.00509920054347826,-4475.53043478261,0.0812239402173913,16.9027282608696,-9.88976467391304
0.956666666666667,0.136641861979167,316.377276041667,0.00662219322916666,-4825.3640625,0.0960499895833333,21.078125,-9.60466458333333
0.953333333333333,0.1439713734375,317.945625,0.0079291015625,-4925.35625,0.107913546875,24.275484375,-9.10428750000001
0.95,0.155844663461539,319.016942307692,0.00917092115384615,-5323.25673076923,0.118471418269231,26.4927403846154,-9.19719423076923
0.9450,0.1684267625,320.889941666666,0.0112450891666667,-5769.19291666667,0.132627625,30.0001416666667,-8.83373458333333
0.94,0.18156950862069,322.679676724138,0.0133661659482759,-6233.17413793103,0.14524375,32.5023275862069,-8.51995948275862
0.9350,0.193698598214286,324.343883928571,0.0154664419642857,-6664.584375,0.155363839285714,34.1364375,-8.147471875
0.93,0.20480050862069,325.887564655173,0.0174696465517241,-7065.1051724138,0.162982327586207,34.7868836206897,-7.75585301724138
0.9250,0.216447706521739,327.349592391304,0.0191551304347826,-7262.4347826087,0.166811086956522,34.5092010869565,-7.18372445652175
0.92,0.219017286458333,328.30340625,0.0206549791666667,-7629.80625,0.17098875,34.026234375,-7.01314947916667
0.9150,0.228816855,329.310685,0.02208679,-7873.78450000001,0.1731167,32.972445,-6.641157
0.91,0.238590370192308,330.340591346154,0.023374875,-8039.71730769231,0.174053701923077,31.3608846153846,-6.22427307692308
0.9050,0.246855721153846,331.301139423077,0.0246508894230769,-8188.04134615385,0.173957740384616,29.5957980769231,-5.80971009615385
0.9,0.253033537878788,332.293693181818,0.02577955859375,-8225.34921875,0.171853046875,27.3591171875,-5.30425234375
0.89,0.261251814102564,333.373272435898,0.026959009375,-8234.659375,0.16858103125,24.497353125,-4.7497446875
0.88,0.273057386627907,334.379526162791,0.0281502122093023,-8222.49040697674,0.164737209302326,21.3697267441861,-4.19605668604651
0.87,0.277985863095238,335.238607142857,0.0294338095238095,-8253.40029761905,0.160874523809524,18.7372827380953,-3.72488898809524
0.86,0.283844117857143,336.007575,0.0298369928571428,-7962.90642857143,0.155099071428571,16.1130360714286,-3.22899785714286
0.85,0.288135277777778,336.579864583333,0.0303655,-7798.84826388889,0.150959166666667,14.2040892361111,-2.87607048611111
0.84,0.291945742857143,337.078185714286,0.0308173,-7602.12785714285,0.146871785714286,12.5613267857143,-2.55516428571429
0.83,0.294670739285714,337.5161,0.0311803464285714,-7378.95392857142,0.143122785714286,11.1649217857143,-2.27233392857143
