z/D,Tb,hb,Reb,Ub,tau_w,Cf,Tw,Nub,G,p
0.0124999999999995,322.1829,433905.8,5237.29040143062,0.2417,0.0559097991631799,0.0343688799541091,313.17669456067,209.086125263894,53.84382321,8
0.6375,321.639147720409,432464.678014288,5224.23718861527,0.239405713897765,-0.0332074070833333,-0.0206088876650352,297.407791666667,77.0489985201648,53.84382321,8
1.2625,321.107610143471,431036.635502147,5210.54827375616,0.23711185930935,-0.0267855583333333,-0.0167842339659921,300.8110,91.1746728487956,53.84382321,8
1.8875,320.588325051003,429602.75845234,5196.2350934725,0.234835850299069,-0.0080397822325,-0.00508667494104444,300.478041666666,91.1816432356066,53.84382321,8
2.5125,320.081322633251,428166.419477585,5181.3092627594,0.232558095464682,-0.00525905347916667,-0.00335992994518258,300.483916666667,92.6877177471044,53.84382321,8
3.1375,319.586624378317,426728.790216072,5165.91985390129,0.230285345531125,-0.000397476983333333,-0.000256448273984486,300.633958333333,94.9054361067369,53.84382321,8
3.7625,319.104244516834,425294.85580892,5149.77133120799,0.228014201531776,0.00112624731666667,0.000733881549733279,300.628541666667,96.3744951372095,53.84382321,8
4.3875,318.634192019733,423867.845385954,5133.08991985404,0.225766671767943,0.00208529537083333,0.00137234039109369,300.604958333333,97.7418507843533,53.84382321,8
5.0125,318.176461113534,422437.229636091,5116.01205564361,0.223520516229532,0.00161855416520833,0.00107588027002129,300.524125,98.7661509006795,53.84382321,8
5.6375,317.731037956964,420999.434551903,5097.99523220181,0.221280390607278,0.0029872788625,0.0020057967988521,300.602291666667,100.662240436391,53.84382321,8
6.2625,317.297900340463,419554.400907902,5079.29929940906,0.219028247442263,0.00334133689583333,0.00226659661326193,300.59975,102.080037976578,53.84382321,8
6.8875,316.877026162977,418131.078488932,5060.31257322977,0.216819423654372,0.00327413352916666,0.00224363547919981,300.537791666667,103.115518029973,53.84382321,8
7.5125,316.468365935301,416702.646708853,5040.75210369481,0.214607949625977,0.0037614631875,0.00260414467391403,300.551541666667,104.585968058625,53.84382321,8
8.1375,316.071867834318,415265.603502954,5020.47595910869,0.212393780646722,0.005201310375,0.00363852255831201,300.602958333334,106.288092007311,53.84382321,8
8.7625,315.687471776882,413822.415330646,4999.30912470842,0.210178836938314,0.004201151875,0.00296984302571687,300.499958333333,106.878999419261,53.84382321,8
9.3875,315.315106386505,412395.531932525,4977.77000143959,0.207998429421023,0.0043262191125,0.00309031360123949,300.49625,108.121673443056,53.84382321,8
10.0125,314.954688998723,410953.444993613,4955.40325669899,0.205798964845738,0.0038485167625,0.00277846092793661,300.3840,108.488583078697,53.84382321,8
10.6375,314.606127978681,409520.639893405,4932.59255325194,0.203630904674933,0.00447420532916667,0.00326457249623147,300.411041666667,109.839397883014,53.84382321,8
11.2625,314.26931899805,408096.254489275,4909.33709198755,0.201490840676665,0.00452660842916667,0.00333788766256179,300.32625,110.277072782573,53.84382321,8
11.8875,313.944141233609,406648.517856566,4884.99815829025,0.199314589244497,0.00499512959166667,0.00372358925396849,300.339041666667,111.377978799774,53.84382321,8
