z/D,Tb,hb,Reb,Ub,tau_w,Cf,Tw,Nub,G,p
0.00833499999999994,342.05,474090.0,5401.35706050429,0.3073,,0.0369729529875734,331.036287186629,196.052846839837,53.875836,8
0.258335,341.710029344471,473520.058688942,5401.35706050429,0.306373920845956,,0.037955791853985,311.358806666666,71.0855865915063,53.875836,8
0.508335,341.371503924734,472952.005232978,5401.35706050429,0.305439358677221,,0.039741407185569,308.30728,65.1982649050758,53.875836,8
0.758335,341.034437307127,472374.062178545,5401.35706050429,0.304485178918351,,0.0411800234989296,306.844763333334,62.9958383810119,53.875836,8
1.008335,340.698832783395,471798.443711194,5401.35706050429,0.303540276092547,,0.0423034757572132,305.623791111111,61.3488504651207,53.875836,8
1.258335,340.364701262512,471229.402525024,5401.08631578948,0.302621216600549,,0.0431064587895192,304.514728888889,59.9674519174833,53.875836,8
1.508335,340.032053884786,470656.071846381,5400.81559821563,0.301673459279258,,0.0436566218168144,303.541209166667,58.8596164667963,53.875836,8
1.758335,339.700895543708,470081.791087416,5400.54490777867,0.300733322018803,,0.044068896070016,302.712646111111,58.01014618558,53.875836,8
2.008335,339.37123700776,469512.0616796,5400.27424447452,0.299796639500394,,0.044387330686128,302.003391944445,57.3630309583511,53.875836,8
2.258335,339.043088627657,468930.784836876,5400.00360829909,0.298859388951929,,0.0446156379256492,301.387447222222,56.864313908279,53.875836,8
2.508335,338.716459887502,468362.919775005,5399.4624173181,0.297924717281258,,0.0447827732124056,300.843822777778,56.4799472663748,53.875836,8
2.758335,338.391357752263,467788.477003017,5398.92133480309,0.29697661755328,,0.0449245882112232,300.360451111111,56.1821801389946,53.875836,8
3.008335,338.067792731319,467224.481828297,5398.38036072144,0.296046428684358,,0.0450437883713432,299.931355,55.9652096470453,53.875836,8
3.258335,337.745770305587,466642.950509312,5397.80137085413,0.295101641562915,,0.0451773878255376,299.557352777778,55.823515241208,53.875836,8
3.508335,337.425302259862,466077.069679816,5397.02839969948,0.294173713971979,,0.0453305797804212,299.236156944445,55.75663260601,53.875836,8
3.758335,337.106396067546,465495.990168866,5396.21754807692,0.293222241842339,,0.0455089549178132,298.966299166667,55.7618520730764,53.875836,8
4.008335,336.789061961508,464925.415948677,5395.40694006309,0.292282066513897,,0.0456969559928828,298.741228611111,55.8277369627998,53.875836,8
4.258335,336.473309014568,464355.51502428,5394.59657554821,0.291355412244065,,0.0458774664322004,298.553986111111,55.9465396231017,53.875836,8
4.508335,336.159147272171,463778.294544342,5393.51646811493,0.290408952917608,,0.0460987358349648,298.4055725,56.1189633108873,53.875836,8
4.758335,335.846580698273,463204.301163789,5392.4367931138,0.289459415528698,,0.0463567932742256,298.312045,56.3696321226322,53.875836,8
5.008335,335.535624115966,462630.832154621,5391.49804428212,0.28853199158676,,0.0466480256218136,298.263918055556,56.6911804639153,53.875836,8
5.258335,335.226281475739,462060.469126232,5390.27873936969,0.287599268245134,,0.047025331357518,298.255393333333,57.0729088929725,53.875836,8
5.508335,334.918568628514,461487.137257027,5389.18106952056,0.286659626524214,,0.0473902715825428,298.268264722222,57.4913304946235,53.875836,8
5.758335,334.612480940871,460914.961881742,5387.85299264963,0.285724329344875,,0.0477778063258816,298.307989722222,57.9534773671172,53.875836,8
6.008335,334.308035848059,460340.089620146,5386.50629874025,0.284771190450002,,0.0481563635290664,298.359706666667,58.4402518513716,53.875836,8
6.258335,334.005242303503,459763.105758759,5384.96169316229,0.283834482639773,,0.0485854070233588,298.416944722222,58.9420988426,53.875836,8
6.508335,333.704105395653,459190.263489132,5383.54594054459,0.28290228177734,,0.0490573295333248,298.481786666667,59.4611493223421,53.875836,8
6.758335,333.404634215695,458621.585539237,5381.99485871096,0.281956683344068,,0.0495833602591692,298.565401666667,60.0194973557936,53.875836,8
7.008335,333.106838815332,458047.097038329,5380.32016777351,0.281023526156564,,0.0500580952837296,298.650650833333,60.5891317592536,53.875836,8
7.258335,332.810726015776,457476.81503944,5378.70873059452,0.280088089058919,,0.050531116365294,298.733111666667,61.1624949112334,53.875836,8
7.508335,332.516305840729,456902.611681459,5376.82994011976,0.279162307958939,,0.0510456067738508,298.801835,61.7173513589029,53.875836,8
7.758335,332.223584751403,456335.974585672,5374.98449973101,0.278221008289438,,0.0515172856825684,298.861834722222,62.2614567848683,53.875836,8
8.008335,331.932570616558,455760.951027596,5373.18856469722,0.277274775020614,,0.0518862011949208,298.9165575,62.8037392747926,53.875836,8
8.258335,331.643274456794,455178.790761323,5371.14141228647,0.276338132607844,,0.0522844830445952,298.9596725,63.3280707476155,53.875836,8
8.508335,331.355703096681,454604.257741702,5369.06034182072,0.275402589547055,,0.0527474210969188,299.0068825,63.8668701496898,53.875836,8
8.758335,331.069866544921,454039.666362302,5366.91917058668,0.274470143290097,,0.0530887032167396,299.052078333333,64.4076603389008,53.875836,8
9.008335,330.785769995057,453466.283325095,5364.65657772862,0.273525192801405,,0.053371785921708,299.085765555555,64.9289793522083,53.875836,8
9.258335,330.503419229208,452888.548073021,5362.42603603994,0.272596165981879,,0.0536812097083432,299.111140555555,65.4376092649555,53.875836,8
9.508335,330.222823403766,452324.705672943,5360.00479772129,0.271668868807051,,0.0539933552276128,299.140999722222,65.9629136023507,53.875836,8
9.758335,329.943990908842,451739.98484807,5357.52778793281,0.270716494873411,,0.054326407686476,299.144473333334,66.4317067719015,53.875836,8
10.008335,329.666930436067,451172.326090167,5355.14388460682,0.269798435042887,,0.0545976731326732,299.122641944444,66.8518472336141,53.875836,8
10.258335,329.391646830456,450596.07805076,5352.45053246772,0.268855596189309,,0.05479609450189,299.096758333333,67.2603865871037,53.875836,8
10.508335,329.118149249171,450025.373122927,5349.84245761044,0.267924947349536,,0.0549778395646756,299.060855555555,67.6494280465342,53.875836,8
10.758335,328.846444679405,449444.074465674,5346.94680428742,0.266980215072528,,0.0552282299420128,299.018305555555,68.0209411202906,53.875836,8
11.008335,328.57654202223,448880.903370384,5344.35261527232,0.26606042831244,,0.0554231281709208,299.008558611111,68.469206821077,53.875836,8
11.258335,328.30844402216,448305.33206648,5341.22767285821,0.265123358966315,,0.0555274293936156,299.0051075,68.9325776670107,53.875836,8
11.508335,328.042162579578,447726.93763263,5338.4005824915,0.264180536544407,,0.0556620743805848,298.988675277778,69.3669980233336,53.875836,8
11.758335,327.777700856574,447162.834760956,5335.36549627724,0.263255808645742,,0.0558268214072832,298.951713055556,69.7536312463399,53.875836,8
12.008335,327.515065325206,446587.663313014,5332.06435074339,0.262326184600513,,0.0560150587059316,298.911814444444,70.1317514153058,53.875836,8
12.258335,327.254263600827,446010.659002067,5328.75762745519,0.261387166239186,,0.0561988811718992,298.902124444444,70.5814089336746,53.875836,8
12.508335,326.995303130897,445432.171884828,5325.49983825821,0.260457269167953,,0.0564290231115404,298.905047222222,71.0649651051895,53.875836,8
12.758335,326.738189623003,444866.379246006,5322.17740373234,0.259533069499971,,0.0566784604576964,298.902555277778,71.53715647798,53.875836,8
13.008335,326.482931035796,444295.862071592,5318.67014121087,0.258601301949319,,0.0568800073394608,298.903479722222,72.0208621413146,53.875836,8
13.258335,326.229530829189,443719.061658377,5315.11668634679,0.257674835953615,,0.0570779070676204,298.886269444444,72.4577090811681,53.875836,8
13.508335,325.977995925883,443145.991851766,5311.43528670723,0.256748835028501,,0.0571678004533636,298.8519375,72.8475820743915,53.875836,8
13.758335,325.728331957131,442576.663914262,5307.77528883006,0.255820005015677,,0.0573116652856916,298.812156388889,73.2196297275715,53.875836,8
14.008335,325.480545757107,442001.091514214,5303.87558801549,0.25488648970054,,0.0574560478823116,298.767644722222,73.5787227793698,53.875836,8
14.258335,325.23464248641,441429.284972819,5299.99797542067,0.253962448759915,,0.0575949530621732,298.720640277778,73.9264728181982,53.875836,8
14.508335,324.99062445072,440851.248901439,5295.88208689097,0.253027289559135,,0.0577555926440216,298.693823055555,74.3305500292504,53.875836,8
14.758335,324.748499003544,440276.998007088,5291.7889811798,0.252093149396549,,0.0579163759513912,298.668586111111,74.7349899672717,53.875836,8
15.008335,324.508273134937,439704.819404811,5287.75440746326,0.251177863830806,,0.0580896844108988,298.639374722222,75.1315536919347,53.875836,8
15.258335,324.269953960779,439139.861882337,5283.4974833377,0.25025915046941,,0.05820416251164,298.597745833333,75.489157499432,53.875836,8
15.508335,324.033540036357,438567.080072713,5279.07295982692,0.249333536717824,,0.0583475940853728,298.545388611111,75.8071261322365,53.875836,8
15.758335,323.799036954495,437987.752893821,5274.68833703775,0.248398350976319,,0.0584956372457132,298.488985277778,76.1098339649724,53.875836,8
16.008335,323.566452827222,437419.358481666,5270.22756464783,0.247493386511164,,0.0586639048679464,298.438243888889,76.4302540434616,53.875836,8
16.258335,323.335789008758,436841.578017515,5265.4392574853,0.246557076663287,,0.0587950622219168,298.375461388889,76.7050908240713,53.875836,8
