r/R,UzMean,Tmean,RSS,THFr,TKE,Pk,Bk
1,0.0059641625,342.05,0.00000071,0.00000116,0.000455493541667,0.002522807916667,0
0.996666666666667,0.009863312121212,342.050000000002,0.00000918,0.00000998,0.00155209219697,0.033782768939394,0
0.993333333333333,0.023251642241379,342.050000000002,0.000074,0.0000659,0.006894126293103,0.272811112068966,0
0.99,0.03647200862069,342.050000000002,0.000273793362069,0.000209339636638,0.016214340517241,1.00620090517241,0
0.986666666666667,0.049713526785714,342.050000000001,0.000694723973214,0.000460351077679,0.029389120535714,2.533975,0
0.983333333333333,0.06333336637931,342.050000000002,0.001442835086207,0.000894473316379,0.046709323275862,5.19468879310345,0
0.98,0.077316155172414,342.050000000002,0.002614421551724,0.001543751957759,0.067990594827586,9.22909051724138,0
0.976666666666667,0.0888745,342.050000000001,0.003915805882353,0.002374396639706,0.087442779411765,13.5573801470588,0
0.973333333333333,0.097492385869565,342.050000000001,0.005088830434783,0.00270296325,0.103927119565217,17.2755309782609,0
0.97,0.109909,342.050000000001,0.007145963888889,0.004265277612037,0.127265231481482,23.4381574074074,0
0.966666666666667,0.122873333333333,342.050000000001,0.009649478240741,0.005245426467593,0.152872314814815,30.2834675925926,0
0.963333333333333,0.13317375,342.05,0.01188585859375,0.0057579190625,0.172799453125,35.9270546875,0
0.96,0.141576086956522,342.050000000001,0.013889754347826,0.00697942673913,0.190276630434783,40.4006195652174,0
0.956666666666667,0.152455104166667,342.050000000001,0.016727411458333,0.007994608822917,0.209712395833333,46.0738645833333,0
0.953333333333333,0.1613,342.05,0.0190689453125,0.0070476828125,0.2255375,50.1836640625,0
0.95,0.16988875,342.050000000001,0.021603129807692,0.009328152995192,0.240775288461539,53.7910721153846,0
0.9450,0.181411708333333,342.050000000002,0.02501755,0.009317415933333,0.257908,57.6216791666666,0
0.94,0.192873060344828,342.050000000002,0.028548771551724,0.010103066487069,0.273132456896552,60.2516810344827,0
0.9350,0.203276294642857,342.050000000001,0.031802955357143,0.009746178357143,0.284266205357143,61.3605803571429,0
0.93,0.213141681034483,342.050000000002,0.034912474137931,0.010097788189655,0.292400129310345,61.3149482758621,0
0.9250,0.221799565217391,342.050000000001,0.03769122826087,0.005965048858696,0.297188369565217,60.5395706521739,0
0.92,0.228626041666667,342.050000000001,0.039559125,0.00721348796875,0.30011359375,58.629390625,0
0.9150,0.2355504,342.050000000001,0.041745815,0.0109836786,0.3013372,56.74474,0
0.91,0.242451730769231,342.050000000001,0.043889192307692,0.008869183365385,0.301407451923077,54.4469711538461,0
0.9050,0.249093653846154,342.050000000001,0.045668629807692,0.007354422067308,0.299598076923077,51.5621394230769,0
0.9,0.255878671875,342.050000000002,0.04739810546875,0.005152250703125,0.29597578125,48.204359375,0
0.89,0.26374403125,342.050000000002,0.049162884375,0.00036535053125,0.29027696875,43.91758125,0
0.88,0.271866656976744,342.050000000002,0.051160276162791,0.001680126918605,0.282478081395349,39.445648255814,0
0.87,0.279176964285714,342.050000000002,0.052259544642857,0.004280139285714,0.272785625,34.7986547619048,0
