r/R,UzMean,Tmean,RSS,THFr,TKE,Pk,Bk
1,0.00195795625,285.175416666667,-0.00000151,-2.06869,0.000473296041667,-0.001974004166667,0
0.996666666666667,0.003275364772727,285.496856060606,0.00000657,-20.2515102814394,0.001615609431818,0.009389314015152,0
0.993333333333333,0.007915175431034,287.614396551724,0.0000878,-139.618890788793,0.007085402155172,0.12471211637931,0
0.99,0.012731017241379,289.79724137931,0.00039711237069,-515.223021551724,0.016737724137931,0.578395862068966,0
0.986666666666667,0.017804732142857,292.059598214286,0.001158848794643,-1526.62808035714,0.030879607142857,1.73650441964286,0
0.983333333333333,0.023260844827586,294.433232758621,0.002692287931034,-3818.20818965517,0.050388163793103,4.15046896551724,0
0.98,0.029125172413793,296.845344827586,0.005395296551724,-8179.75301724138,0.07602574137931,8.52381293103448,0
0.976666666666667,0.034404713235294,298.866102941176,0.008862836029412,-13676.4117647059,0.104041867647059,14.3943073529412,0
0.973333333333333,0.038084451086957,300.023043478261,0.011796908152174,-17882.7173913043,0.124429429347826,19.4095434782609,0
0.97,0.044059949074074,301.729722222222,0.017469634259259,-25124.087962963,0.163028425925926,29.679162037037,0
0.966666666666667,0.050906157407408,303.299490740741,0.024254472222222,-32317.587962963,0.208040972222222,42.531925925926,0
0.963333333333333,0.0570813984375,304.445859375,0.0310057109375,-38114.90625,0.252227109375,55.6357734375,0
0.96,0.061489766304348,305.086739130435,0.035556407608696,-40993.1956521739,0.279327826086957,63.5064782608696,0
0.956666666666667,0.068015552083333,305.92296875,0.042513354166667,-45161.4427083333,0.320678854166667,75.5488229166667,0
0.953333333333333,0.074361796875,306.63640625,0.0483771328125,-48121.0703125,0.35750609375,85.4456875,0
0.95,0.079622480769231,307.117307692308,0.053459899038462,-49998.9278846154,0.382966778846154,91.7210384615385,0
0.9450,0.0874570875,307.765875,0.060354670833333,-52199.3666666667,0.418019125,99.0880374999999,0
0.94,0.095515086206897,308.348663793104,0.066884978448276,-53840.6724137931,0.447070603448276,103.597400862069,0
0.9350,0.103047299107143,308.836383928571,0.072360459821429,-54881.8750,0.468046160714286,105.102607142857,0
0.93,0.110320474137931,309.272543103448,0.077394719827586,-55806.5948275862,0.483256336206896,104.90574137931,0
0.9250,0.117241739130435,309.669293478261,0.081562505434783,-56297.1250,0.493583043478261,103.36452173913,0
0.92,0.1222665625,309.934583333333,0.084285203125,-56343.6770833333,0.496091354166667,100.544421875,0
0.9150,0.12762735,310.22365,0.087285555,-56954.98,0.4983052,97.62413,0
0.91,0.133254903846154,310.522163461539,0.089568586538462,-56695.9230769231,0.496550528846154,93.3842259615384,0
0.9050,0.138656778846154,310.805192307692,0.091932528846154,-56592.0961538462,0.493353076923077,89.0164951923077,0
0.9,0.144549140625,311.119609375,0.0940308203125,-56486.3203125,0.4884178125,84.13449609375,0
0.89,0.15133784375,311.4891875,0.096428334375,-56272.60625,0.47958984375,77.85626875,0
0.88,0.158655261627907,311.90523255814,0.097849502906977,-55687.136627907,0.46604226744186,70.0755145348837,0
0.87,0.165118452380952,312.280327380952,0.099427261904762,-55610.1220238095,0.453115535714286,63.7293869047619,0
0.86,0.171289928571429,312.666535714286,0.100432242857143,-55067.3178571429,0.4402045,57.8541035714286,0
0.85,0.176403506944444,313.002152777778,0.101043079861111,-54565.8194444444,0.428422534722222,53.0314444444444,0
0.84,0.181225142857143,313.33875,0.101119096428571,-53968.8392857143,0.417193714285714,48.64855,0
0.83,0.185736571428571,313.671321428572,0.101354339285714,-53578.0178571429,0.407423214285714,45.0338642857143,0
0.82,0.1898436328125,313.990234375,0.10166355859375,-53232.66796875,0.398710234375,42.294328125,0
0.81,0.193861953125,314.3159765625,0.101026328125,-52401.3828125,0.3897041015625,39.45241015625,0
0.8,0.197525887096774,314.63,0.101133060483871,-52096.7298387097,0.382458991935484,37.3798387096774,0
0.79,0.200944151785714,314.931964285714,0.100880120535714,-51592.4598214286,0.3754896875,35.64684375,0
0.78,0.204253879310345,315.233793103448,0.100251732758621,-50924.3620689655,0.368608103448276,34.003025862069,0
0.77,0.207392916666667,315.529768518518,0.099383532407407,-50166.0416666667,0.361839490740741,32.5189444444444,0
0.76,0.210453657407407,315.832268518519,0.099278171296296,-49830.6990740741,0.356518703703704,31.5139768518518,0
0.75,0.213364134615385,316.124278846154,0.098137442307692,-49018.7211538462,0.349943317307692,30.1569423076923,0
0.74,0.216379490740741,316.435185185185,0.097225527777778,-48338.9259259259,0.3437075,29.0018796296296,0
0.73,0.219458703703704,316.7625,0.09643237037037,-47645.2268518519,0.337816851851852,27.9012453703704,0
0.72,0.222444375,317.08525,0.0952799,-46809.6375,0.3312680625,26.7462,0
0.71,0.224523229166667,317.322083333333,0.094868875,-46450.2291666667,0.328212291666667,26.0958645833333,0
0.7,0.227388796296296,317.646759259259,0.093798342592593,-45739.3148148148,0.323136666666667,25.0985509259259,0
0.685714285714286,0.2307531640625,318.0325390625,0.09288753515625,-44923.9296875,0.317590078125,24.11447265625,0
0.671428571428571,0.234342620967742,318.458709677419,0.091689657258065,-43972.5080645161,0.312022540322581,23.116685483871,0
0.657142857142857,0.237715603448276,318.871163793104,0.090636482758621,-43130.6767241379,0.307217586206897,22.2501810344828,0
0.642857142857143,0.241000043103448,319.282198275862,0.08935675862069,-42242.5948275862,0.302360474137931,21.3098017241379,0
0.628571428571429,0.244294210526316,319.697368421053,0.088105552631579,-41487.4122807018,0.297896096491228,20.7784210526316,0
0.614285714285714,0.24759048245614,320.11649122807,0.08673751754386,-40656.7412280702,0.293242149122807,20.2130131578947,0
0.6,0.250887715517241,320.540172413793,0.085343844827586,-39821.2025862069,0.288252198275862,19.7721724137931,0
0.585714285714286,0.254187448979592,320.96443877551,0.08375712755102,-38889.1020408163,0.282877397959184,19.275693877551,0
0.571428571428571,0.2568675,321.315989583333,0.082360859375,-38319.890625,0.2783271875,19.0197083333333,0
0.557142857142857,0.259845102040816,321.698214285714,0.080746801020408,-37469.1632653061,0.272767704081633,18.6336275510204,0
0.542857142857143,0.26302387254902,322.110490196078,0.079025225490196,-36594.6911764706,0.266826274509804,18.122818627451,0
0.528571428571429,0.266221861702128,322.528776595745,0.077318537234043,-35622.9095744681,0.260833882978723,17.5410319148936,0
0.514285714285714,0.269378658536585,322.934268292683,0.075513109756098,-34564.006097561,0.254901341463415,16.9406341463415,0
0.5,0.272253231707317,323.313292682927,0.073805207317073,-33640.6341463415,0.24929993902439,16.2860792682927,0
0.485714285714286,0.274920592105263,323.668157894737,0.072523335526316,-32884.8289473684,0.244500592105263,15.7202828947369,0
0.471428571428571,0.278026829268293,324.075426829268,0.070244182926829,-31749.5670731707,0.238334817073171,14.9480548780488,0
0.457142857142857,0.280781060606061,324.438181818182,0.068586287878788,-30916.696969697,0.233337424242424,14.3646363636364,0
0.442857142857143,0.283591691176471,324.807132352941,0.066552073529412,-29890.9485294118,0.228031911764706,13.7289926470588,0
0.428571428571429,0.286230161290323,325.157661290323,0.064790830645161,-28940.1451612903,0.223038467741936,13.1235322580645,0
0.414285714285714,0.2886775,325.48,0.063159701612903,-28173.8387096774,0.218408225806452,12.5354758064516,0
0.4,0.291392666666667,325.837666666667,0.061177666666667,-27226.1083333333,0.213235083333333,11.84936,0
0.385714285714286,0.294108548387097,326.198629032258,0.059207733870968,-26280.935483871,0.208252661290323,11.2127177419355,0
0.371428571428571,0.2966552,326.5369,0.05720268,-25346.85,0.2031684,10.629284,0
0.357142857142857,0.298769318181818,326.813636363636,0.055668534090909,-24651.0113636364,0.1990075,10.1371818181818,0
0.342857142857143,0.3010202,327.1137,0.05378062,-23846.34,0.1944855,9.637167,0
0.328571428571429,0.303665625,327.466875,0.051393491071429,-22789.75,0.188729732142857,9.00521071428572,0
0.314285714285714,0.306251086956522,327.81097826087,0.048980663043478,-21738.7173913043,0.183145760869565,8.39650543478261,0
0.3,0.308295666666667,328.0940,0.046868383333333,-20751.4833333333,0.178735,7.85217,0
0.285714285714286,0.309927222222222,328.303194444444,0.045250791666667,-20079.6805555556,0.175363611111111,7.45625277777777,0
0.271428571428571,0.312147380952381,328.60380952381,0.042932142857143,-18999.7142857143,0.170855119047619,6.88868333333333,0
0.257142857142857,0.314338055555556,328.899861111111,0.040375513888889,-17830.2083333333,0.1660775,6.26485138888889,0
0.242857142857143,0.3162205,329.164166666667,0.0379001,-16627.9333333333,0.1619555,5.673485,0
0.228571428571429,0.3178905,329.379666666667,0.035770383333333,-15723.2833333333,0.158333333333333,5.20744,0
0.214285714285714,0.319669464285714,329.614464285714,0.033792553571429,-14775.0535714286,0.154541607142857,4.73735714285714,0
0.2,0.321471833333334,329.855333333333,0.031366583333333,-13658.9833333333,0.150398166666667,4.19408666666667,0
0.185714285714286,0.323171041666667,330.088125,0.0287325625,-12473.3125,0.146202083333333,3.64374791666667,0
0.171428571428571,0.324420277777778,330.250277777778,0.026863,-11653.1666666667,0.143111944444445,3.26134444444445,0
0.157142857142857,0.32562225,330.4095,0.024969425,-10784.9625,0.14004275,2.8877225,0
0.142857142857143,0.327021818181818,330.5925,0.022523681818182,-9694.57727272727,0.136398409090909,2.45658409090909,0
0.128571428571429,0.328391,330.76725,0.019898175,-8532.2325,0.13282125,2.052365,0
0.114285714285714,0.329184166666667,330.8675,0.018178416666667,-7728.26666666667,0.130970833333333,1.83584166666667,0
0.1,0.330088055555556,330.973611111111,0.016324027777778,-6949.96666666667,0.128281111111111,1.57441666666667,0
0.085714285714286,0.331127083333333,331.093333333333,0.013768554166667,-5850.00833333333,0.12531875,1.2770175,0
0.071428571428571,0.3319305,331.1835,0.01136023,-4779.21,0.122978,1.0420365,0
0.057142857142857,0.33245875,331.23875,0.0093016375,-3856.8625,0.1212825,0.87163625,0
0.042857142857143,0.332753333333333,331.270833333333,0.007804491666667,-3221.20416666667,0.120361666666667,0.773304166666667,0
0.028571428571429,0.33310625,331.30625,0.00525419375,-2137.7005,0.1190825,0.652265,0
0,0.333812083333333,331.377083333334,0.000153597916667,29.3068333333335,0.116524166666667,0.410186666666667,0
