z/D,Tb,hb,Reb,Ub,tau_w,Cf,Tw,Nub,G,p
16.5875,312.229417501374,398053.948339744,4731.15498713974,0.186788247826333,0.112079166666667,0.0890986881578969,283.261833333333,95.2875334748934,53.875836,8
16.9125,311.971765599123,396568.827995614,4701.99180471046,0.18465136647314,0.111578041666667,0.0897267987924012,283.129333333333,94.0562726458392,53.875836,8
17.2375,311.725260915067,395076.304575335,4671.98306828485,0.182508155249087,0.11105925,0.0903583778466282,282.973666666667,92.6885918884353,53.875836,8
17.5625,311.489658037925,393564.842868933,4641.09573533614,0.180367110679692,0.1104365,0.0909182883029484,282.779416666667,91.1413122740949,53.875836,8
17.8875,311.264718287482,392085.105443595,4610.14025624992,0.178281318105889,0.109866083333333,0.0915068848153156,282.594666666667,89.6177400368382,53.875836,8
18.2125,311.050171325133,390571.456263631,4578.00132176366,0.176159053361807,0.109114583333333,0.0919758469161074,282.360416666667,87.8648209424553,53.875836,8
18.5375,310.845747031898,389083.064535355,4545.72123685945,0.174087726189484,0.108634333333333,0.0926605589003729,282.14875,86.1887714422526,53.875836,8
18.8625,310.651162127716,387581.621277163,4512.84459238827,0.172027502280402,0.108185958333333,0.0933832484933566,281.957208333333,84.5426983025986,53.875836,8
19.1875,310.466135630827,386119.424123682,4480.12830696842,0.170024790849604,0.107501916666667,0.0938858025167341,281.702083333333,82.7292758347951,53.875836,8
19.5125,310.290353147198,384609.256412782,4445.62608153943,0.167973509607742,0.106906375,0.0945058672920596,281.428791666667,80.8031947893137,53.875836,8
19.8375,310.123526704264,383137.038066021,4411.80788232974,0.166001924693215,0.10596805,0.0947889655859212,281.126958333333,78.8506078161719,53.875836,8
20.1625,309.965326446997,381643.917363968,4376.86169630665,0.164004645216785,0.104962008333333,0.0950324547615435,280.861125,76.9690262792079,53.875836,8
20.4875,309.815444545478,380150.779091209,4341.50422518847,0.162033971912923,0.104348908333333,0.0956263978829848,280.648666666667,75.2385902626129,53.875836,8
20.8125,309.673568827753,378662.119449774,4305.67862107279,0.160086529990968,0.10383315,0.0963112907361053,280.417958333333,73.4738707919289,53.875836,8
21.1375,309.539361605839,377140.708321162,4268.65425098455,0.158112497752225,0.103247141666667,0.0969633926626848,280.1595,71.6151069828261,53.875836,8
21.4625,309.412495333441,375663.677668341,4232.21353454354,0.156214956263629,0.1025489375,0.0974775305037572,279.88975,69.7952658987634,53.875836,8
21.7875,309.292676836901,374149.445205911,4194.47370028163,0.154281586062194,0.102014808333333,0.0981849871907334,279.631791666667,67.9873520465228,53.875836,8
22.1125,309.179566649697,372685.233146671,4157.55144267152,0.152435221806821,0.101235583333333,0.0986151926299217,279.373125,66.2546370403377,53.875836,8
22.4375,309.072832221532,371203.986658385,4119.9675603406,0.150592147855134,0.10042015,0.0990180804589902,278.992125,64.2764061214921,53.875836,8
22.7625,308.972177888736,369717.586590654,4081.7460188699,0.148751038215323,0.0997728416666666,0.0995974687043214,278.715166666667,62.5501005860218,53.875836,8
23.0875,308.877291982916,368209.657099855,4042.72496464821,0.146908310951808,0.099082825,0.100149314197161,278.419291666667,60.8081857052143,53.875836,8
23.4125,308.787861628945,366686.016681546,4002.78802919623,0.145062214918686,0.0984254041666667,0.100750884436891,278.124833333333,59.0968758302466,53.875836,8
23.7375,308.703577303578,365172.277982296,3962.74726870657,0.143247091457106,0.0976672999999999,0.101241677846741,277.794375,57.3707506714468,53.875836,8
24.0625,308.624203729253,363747.259668041,3924.75216756425,0.141552400338605,0.097025075,0.101780062605092,277.472625,55.7798289230627,53.875836,8
