r/R,UzMean,Tmean,RSS,THFr,TKE,Pk,Bk
1,0.00594194375,342.05,6.14E-07,3.99E-06,0.000445564375,0.002372147916667,1.18E-06
0.996666666666667,0.009642243560606,342.047954545456,8.51E-06,0.015946037544235,0.001537818219697,0.033099120075758,0.00019299619036
0.993333333333333,0.022696099137931,342.042801724139,6.75E-05,0.611550290625431,0.006887772413793,0.261833857758621,0.002559544489799
0.99,0.035590642241379,342.038405172415,0.00024993375,2.92086169779052,0.016223625,0.966065560344828,0.010138503123593
0.986666666666667,0.048496428571429,342.034419642858,0.00064100125,8.85380567853214,0.029499303571429,2.46350446428571,0.032090917508862
0.983333333333333,0.061811043103448,342.032456896553,0.001341910905172,15.7215186660371,0.046867357758621,5.10583189655172,0.067209687138983
0.98,0.075493913793104,342.030991379312,0.002450191810345,21.3222580411159,0.068246051724138,9.17951810344828,0.111664697343246
0.976666666666667,0.086296551470588,342.049852941177,0.003682763235294,-0.085226764161765,0.086269919117647,13.2527132352941,0.000274198442809
0.973333333333333,0.095828135869565,342.02543478261,0.004806874456522,29.026092349375,0.103492581521739,17.4417228260869,0.19391588106736
0.97,0.108025597222222,342.029305555557,0.006772810185185,21.1069754006065,0.127545925925926,23.797625,0.19763938962569
0.966666666666667,0.120742407407407,342.030185185186,0.009177283333333,12.7603159261574,0.153782638888889,30.9669259259259,0.212050035405741
0.963333333333333,0.1301528125,342.05,0.01133731484375,-0.11454719315625,0.17118328125,35.793796875,0.0001955021185
0.96,0.14006527173913,342.028586956523,0.013347544021739,2.54802017668479,0.190318532608696,42.028722826087,0.242097404168908
0.956666666666667,0.1504059375,342.031406250001,0.016133630208333,-8.42188729914062,0.21129234375,48.0223697916667,0.202962856752906
0.953333333333333,0.157922578125,342.049921875,0.0183531328125,-0.158217447039063,0.224767890625,50.5971875,0.000186761270366
0.95,0.168407788461538,342.035384615386,0.020874086538462,-16.2501840956298,0.241224855769231,56.0927403846154,0.150079629143404
0.9450,0.179591458333334,342.039541666668,0.024325020833333,-19.1210512984583,0.259183666666667,60.1678625,0.097393631343204
0.94,0.191454956896552,342.041508620691,0.027831534482759,-20.982844478625,0.274265258620689,63.0676681034483,0.069492204693737
0.9350,0.2019878125,342.043348214287,0.031145316964286,-19.6746767459955,0.286284732142857,64.4384330357143,0.045105532054714
0.93,0.21214125,342.045431034484,0.034204965517241,-15.6841099435517,0.294424353448276,64.2697974137931,0.025126615934974
