r/R,UzMean,Tmean,RSS,THFr,TKE,Pk,Bk
1,0.0002383421625,294.26625,-2.53E-06,-4.78369770833333,0.00180024375,-0.00039621,0.335335208333333
0.996666666666667,0.000648839965909,295.178598484849,3.57E-05,-73.2448726893939,0.006175427272727,0.020981519909091,0.661042234848485
0.993333333333333,0.002423584439655,297.608405172414,0.000391921107759,-662.873862068966,0.027364228448276,0.286981577586207,2.31333448275862
0.99,0.005137617672414,300.053663793104,0.001709080172414,-2971.02189655172,0.063337534482759,1.59615810344828,6.4417650862069
0.986666666666667,0.008747734375,302.394151785714,0.004832408928571,-8651.309375,0.112831950892857,5.68657008928571,15.2105915178572
0.983333333333333,0.013551726724138,304.490646551724,0.010948909482759,-17819.6987068966,0.179974655172414,16.5821142241379,28.0324094827586
0.98,0.020075556034483,306.311982758621,0.020638142241379,-28104.8922413793,0.26831724137931,39.536400862069,40.6908879310345
0.976666666666667,0.026827625,307.581102941176,0.030134102941177,-35108.0808823529,0.349684705882353,68.1966397058824,48.4380441176471
0.973333333333333,0.032549260869565,308.431304347826,0.039143581521739,-40328.4891304348,0.416586739130435,93.5330543478261,52.2305
0.97,0.041666050925926,309.520694444444,0.051560435185185,-45024.2824074074,0.508413055555555,132.661407407407,55.197087962963
0.966666666666667,0.052049578703704,310.536481481482,0.065138990740741,-48782.8425925926,0.597390972222222,170.553981481481,55.8161435185185
0.963333333333333,0.061245875,311.333046875,0.0745870078125,-50395.0,0.654902500000001,199.902265625,54.6007421875
0.96,0.068165125,311.83972826087,0.084501157608696,-52512.8695652174,0.698298695652173,216.836739130435,53.3280163043478
0.956666666666667,0.077586046875,312.537604166667,0.095515755208333,-54161.140625,0.747882864583333,233.242708333333,51.4601510416666
0.953333333333333,0.085788546875,313.158125,0.1016877421875,-54256.4609375,0.77860671875,242.4259375,49.368359375
0.95,0.092974682692308,313.628028846154,0.110710375,-55355.0576923077,0.801001586538462,248.028125,47.0606682692308
0.9450,0.103291645833333,314.332791666667,0.1207094625,-56184.4750,0.825870541666667,251.181083333333,43.9409791666667
0.94,0.113358879310345,315.019353448276,0.129917112068965,-56737.2413793104,0.841721810344827,248.519612068965,40.7758706896552
0.9350,0.1226315625,315.6540625,0.137930357142857,-57114.6964285714,0.849313080357143,242.377232142857,37.7825625
0.93,0.131343060344828,316.261293103448,0.145071767241379,-57446.1594827586,0.851681206896552,234.174612068966,35.0611896551724
