r/R,UzMean,Tmean,RSS,THFr,TKE,Pk,Bk
1,0.00642843125,261.617708333333,6.51E-07,-0.057431652083333,0.000161485208333,0.002737258333333,-0.004319491666667
0.996666666666667,0.010641218181818,262.413863636364,3.09E-06,0.324017809469697,0.0005643425,0.012822201515152,0.000982140181818
0.993333333333333,0.024941362068966,264.116594827586,1.78E-05,0.803739353448275,0.002538965086207,0.072494620689655,0.012439266401724
0.99,0.038878155172414,265.868706896552,5.49E-05,-4.85966732758621,0.006077475,0.219040987068965,0.03468778762931
0.986666666666667,0.052675428571429,267.673258928572,0.000131375566964,-32.8528395982143,0.011236675446429,0.5115146875,0.07442545125
0.983333333333333,0.066675159482759,269.556551724138,0.00026740137069,-114.271331163793,0.018354327586207,1.01376530172414,0.135614924142241
0.98,0.080910129310345,271.564913793103,0.000494088060345,-304.011604310345,0.027618297413793,1.81695939655172,0.229570720258621
0.976666666666667,0.092632801470588,273.521102941177,0.000845135955882,-636.168963235294,0.038429470588235,3.02732367647059,0.331462472794118
0.973333333333333,0.101228679347826,274.494456521739,0.001015456467391,-917.587663043478,0.044247934782609,3.55750706521739,0.386339932065217
0.97,0.113711018518519,276.573888888889,0.001546092731481,-1632.8125462963,0.057583638888889,5.23048425925926,0.564802260185185
0.966666666666667,0.126877175925926,278.891666666667,0.00218708162037,-2740.44953703704,0.073036777777778,7.09372268518519,0.865646437500001
0.963333333333333,0.137415859375,281.078515625,0.00305207890625,-4277.33671875,0.08985221875,9.5651875,1.2304419765625
0.96,0.145828097826087,282.27597826087,0.00334442173913,-5252.91141304348,0.097582967391304,10.1431119565217,1.41089046195652
0.956666666666667,0.157002291666667,284.612604166667,0.0042549078125,-7538.47604166667,0.115185770833333,12.3119197916667,2.246089828125
0.953333333333333,0.16632078125,286.88859375,0.00528919296875,-10546.78046875,0.13344203125,14.7082203125,3.30345471875
0.95,0.175219471153846,288.415576923077,0.005745357692308,-12554.8735576923,0.143184903846154,15.2679144230769,4.10969051442308
0.9450,0.187414,291.242291666667,0.006731480416667,-17104.7666666667,0.162847458333333,16.7189629166667,6.51753466666667
0.94,0.199679267241379,294.059181034483,0.00751254612069,-22381.4568965517,0.181157068965517,17.2741353448276,9.761675
0.9350,0.210930625,296.779508928572,0.007899745089286,-27923.5178571429,0.197098705357143,16.6829392857143,14.0892799107143
0.93,0.221603189655172,299.389094827586,0.007751205603448,-33772.7198275862,0.211271767241379,14.8544418103448,19.4986551724138
0.9250,0.230821195652174,301.845326086957,0.006969084782609,-39390.3369565217,0.224183804347826,12.0089163043478,25.5841413043478
0.92,0.238085885416667,303.6190625,0.005673909895833,-43973.7447916667,0.233412708333333,8.80079744791666,30.1257864583333
0.9150,0.24512215,305.4534,0.003851558645,-47280.11,0.24395955,5.2717209,35.369705
0.91,0.251504230769231,307.368413461538,0.001353364272596,-50808.7115384615,0.256548701923077,1.67036309134616,40.0594615384616
0.9050,0.256923653846154,309.208653846154,-0.001855476774038,-53386.2163461538,0.270546971153846,-1.34646173557692,43.6740961538461
0.9,0.26146296875,311.1026171875,-0.00605958396875,-55317.36328125,0.287921015625,-3.2615894453125,46.12978515625
0.89,0.26495265625,313.28025,-0.011899963125,-56233.221875,0.309948375,-2.938310928125,46.827265625
