r/R,UzMean,Tmean,RSS,THFr,TKE,Pk,Bk
1,0.005674535416667,342.05,5.74E-07,3.71E-07,0.000438933541667,0.002202315208333,1.50E-08
0.996666666666667,0.009550329166667,342.050000000002,7.79E-06,4.51E-06,0.00148895655303,0.029368080681818,3.75E-08
0.993333333333333,0.022681400862069,342.050000000002,6.66E-05,3.14E-05,0.006611825431034,0.250443693965517,1.49E-07
0.99,0.035688685344828,342.050000000002,0.000253009814655,0.00010179602069,0.01556636637931,0.945723448275861,3.34E-07
0.986666666666667,0.048816308035714,342.050000000001,0.000656260848214,0.000226870817857,0.02830028125,2.430265625,5.83E-07
0.983333333333333,0.062239422413793,342.050000000002,0.001370335560345,0.000454507584483,0.04496375862069,5.00675948275862,9.13E-07
0.98,0.076086969827586,342.050000000002,0.002485868103448,0.000790146014224,0.065438672413793,8.90536034482759,1.29E-06
0.976666666666667,0.086805220588235,342.050000000001,0.003676908088235,0.000643888603676,0.085174683823529,12.8178514705882,1.35E-06
0.973333333333333,0.095930983695652,342.050000000001,0.004823629347826,0.001348104375,0.099760331521739,16.6016608695652,1.81E-06
0.97,0.108296097222222,342.050000000001,0.006727654166667,0.002375187402778,0.122868972222222,22.4202592592593,2.62E-06
0.966666666666667,0.121469027777778,342.050000000001,0.009248146296296,0.002609073055556,0.148199722222222,29.5575601851852,2.78E-06
0.963333333333333,0.130706875,342.05,0.01140467578125,0.001308831672656,0.170559453125,34.7942421875,2.58E-06
0.96,0.139909945652174,342.050000000001,0.01329784076087,0.003190048820652,0.184794076086956,39.3893641304348,2.92E-06
0.956666666666667,0.1511646875,342.050000000001,0.01595678125,0.004619375364583,0.203609166666667,44.9462291666667,3.24E-06
0.953333333333333,0.158877109375,342.05,0.018411078125,0.001956318601563,0.22272390625,49.1614453125,2.89E-06
0.95,0.168230384615385,342.050000000001,0.020865432692308,0.003179895480769,0.236038076923077,53.0830192307692,2.74E-06
0.9450,0.179935416666667,342.050000000002,0.024221304166667,0.00397799,0.253117291666667,57.0641416666667,2.77E-06
0.94,0.191453017241379,342.050000000002,0.027690745689655,0.004225338788793,0.268452327586207,59.8704698275862,2.46E-06
0.9350,0.202143303571429,342.050000000001,0.030980433035714,0.004525928616071,0.279508482142857,61.3409999999999,2.16E-06
0.93,0.212000646551724,342.050000000002,0.034018146551724,0.004588326133621,0.288148318965517,61.411051724138,1.78E-06
0.9250,0.220498858695652,342.050000000001,0.036913673913044,0.006818999152174,0.295676304347826,60.7981086956522,2.11E-06
